"Name","Location","Year","Kilometers_Driven","Fuel_Type","Seats","Price","brand","Engine_CC","Power_bhp","New_Price2","Mileage_kmpl","Transauto1","Owner_Type2"
"Nissan Terrano XL 110 PS","Hyderabad",2014,66000,"Diesel",5,6.8,"Nissan",1461,108.5,NA,19.01,0,1
"Skoda Rapid 1.5 TDI AT Elegance","Coimbatore",2016,46630,"Diesel",5,8.59,"Skoda",1498,103.52,NA,21.66,1,1
"Ford Figo Aspire 1.5 TDCi Trend","Hyderabad",2016,72566,"Diesel",5,5.29,"Ford",1498,99,NA,25.83,0,1
"Tata Venture EX","Pune",2011,51482,"Diesel",8,2.5,"Tata",1405,70,NA,15.42,0,1
"Mercedes-Benz New C-Class C 220 CDI BE Avantgare","Chennai",2011,90000,"Diesel",5,13.9,"Mercedes-Benz",2143,167.62,NA,14.84,1,1
"Toyota Fortuner 4x2 Manual","Jaipur",2014,69000,"Diesel",7,20,"Toyota",2982,168.5,NA,13,0,2
"Honda City 1.5 V MT","Delhi",2011,90000,"Petrol",5,3.4,"Honda",1497,118,NA,17,0,2
"Hyundai i20 Asta Option 1.2","Mumbai",2015,39000,"Petrol",5,5.5,"Hyundai",1197,81.83,NA,18.6,0,1
"Volkswagen Vento Diesel Trendline","Hyderabad",2012,110000,"Diesel",5,3.65,"Volkswagen",1598,103.6,NA,20.54,0,2
"Ford Endeavour 2.5L 4X2 MT","Kochi",2011,68022,"Diesel",7,5.86,"Ford",2499,141,NA,13.1,0,1
"Ford EcoSport 1.5 Petrol Titanium Plus AT","Coimbatore",2018,27852,"Petrol",5,10.44,"Ford",1497,121.36,14.1,14.8,1,1
"Maruti Swift VDI BSIV","Bangalore",2013,58291,"Diesel",5,5,"Maruti",1248,NA,NA,17.8,0,1
"Hyundai i20 Sportz Diesel","Coimbatore",2011,68439,"Diesel",5,3.37,"Hyundai",1396,90,NA,23,0,1
"Toyota Innova 2.5 VX (Diesel) 8 Seater","Delhi",2011,150000,"Diesel",8,6.95,"Toyota",2494,100.6,NA,12.99,0,1
"Tata Nexon 1.5 Revotorq XZ Plus Dual Tone","Mumbai",2018,14000,"Diesel",5,9.9,"Tata",1497,108.5,12.22,21.5,0,1
"Ford Figo Diesel Titanium","Hyderabad",2012,71558,"Diesel",5,3.3,"Ford",1399,68.05,NA,20,0,1
"Porsche Panamera Diesel","Delhi",2013,48000,"Diesel",4,50.5,"Porsche",2967,300,NA,17.85,1,2
"Hyundai Creta 1.6 CRDi AT SX Plus","Jaipur",2015,65800,"Diesel",5,12.5,"Hyundai",1582,126.2,NA,17.01,1,1
"Audi A4 2.0 TDI Multitronic","Hyderabad",2014,53000,"Diesel",5,20.5,"Audi",1968,140,NA,16.55,1,1
"Mahindra XUV500 W8 4WD","Kolkata",2017,14600,"Diesel",7,14.5,"Mahindra",2179,140,NA,16,0,1
"Isuzu MUX 4WD","Jaipur",2017,34429,"Diesel",7,20,"Isuzu",2999,174.57,33.68,13.8,1,1
"Maruti Swift Dzire VDI","Delhi",2014,52000,"Diesel",5,5.25,"Maruti",1248,74,NA,23.4,0,1
"Maruti Ciaz ZXi","Kolkata",2015,25470,"Petrol",5,5.9,"Maruti",1373,91.1,NA,20.73,0,1
"Hyundai EON Era Plus","Pune",2013,22000,"Petrol",5,2.6,"Hyundai",814,55.2,NA,21.1,0,1
"Mercedes-Benz E-Class 280 CDI","Chennai",2007,75000,"Diesel",5,11,"Mercedes-Benz",2987,198.5,NA,11,1,1
"BMW 5 Series 2003-2012 520d","Pune",2011,95995,"Diesel",5,15.5,"BMW",1995,177,NA,18.48,1,1
"Hyundai Grand i10 1.2 CRDi Sportz Option","Jaipur",2017,26877,"Diesel",5,5.75,"Hyundai",1186,73.97,NA,24,0,1
"Jaguar XJ 3.0L Portfolio","Hyderabad",2015,26000,"Diesel",5,75,"Jaguar",2993,301.73,NA,14.47,1,1
"Maruti Swift Ldi BSIII","Chennai",2007,140000,"Diesel",5,2,"Maruti",1248,75,NA,17.8,0,2
"Hyundai Santro Xing GLS","Hyderabad",2008,95291,"Petrol",5,2.3,"Hyundai",1086,62.1,NA,17.92,0,1
"Toyota Innova 2.5 V Diesel 8-seater","Hyderabad",2009,135000,"Diesel",8,8.2,"Toyota",2494,102,NA,12.8,0,2
"Hyundai i20 Sportz 1.2","Kolkata",2015,32000,"Petrol",5,4.8,"Hyundai",1197,81.83,NA,18.6,0,1
"Mercedes-Benz E-Class 280 CDI","Mumbai",2008,68333,"Diesel",5,8.5,"Mercedes-Benz",2987,198.5,NA,11,1,2
"Ford Figo Diesel ZXI","Chennai",2011,72000,"Diesel",5,2.9,"Ford",1399,68,NA,20,0,1
"Toyota Corolla Altis 1.4 DG","Ahmedabad",2012,52100,"Diesel",5,6.5,"Toyota",1364,86.79,19.27,21.43,0,1
"Hyundai Grand i10 1.2 Kappa Sportz","Jaipur",2018,10000,"Petrol",5,5.85,"Hyundai",1197,81.86,6.96,18.9,0,1
"Jeep Compass 2.0 Limited 4X4","Coimbatore",2019,6261,"Diesel",5,23.91,"Jeep",1956,170,26.95,16.3,0,1
"Maruti Ignis 1.2 AMT Alpha","Coimbatore",2019,3906,"Petrol",5,7.36,"Maruti",1197,81.8,7.96,20.89,1,1
"Toyota Fortuner 3.0 Diesel","Pune",2014,55960,"Diesel",7,17.25,"Toyota",2982,171,NA,11.5,0,1
"Volkswagen Vento Diesel Highline","Jaipur",2013,144000,"Diesel",5,7,"Volkswagen",1598,103.6,NA,20.54,0,1
"Toyota Innova Crysta 2.4 VX MT","Mumbai",2017,38000,"Diesel",7,17.65,"Toyota",2393,147.8,23.06,13.68,0,1
"Ford Figo Diesel Celebration Edition","Jaipur",2013,51000,"Diesel",5,2.5,"Ford",1399,68.1,NA,20,0,1
"Toyota Platinum Etios 1.4 GXD","Hyderabad",2015,150000,"Diesel",5,6,"Toyota",1364,67.05,9.58,23.59,0,1
"Mahindra Thar DI 4X4","Mumbai",2018,2500,"Diesel",7,8.25,"Mahindra",2523,63,NA,18.06,0,1
"Land Rover Range Rover HSE Dynamic","Kochi",2018,41661,"Diesel",5,44.83,"Land",2179,187.7,NA,12.7,1,1
"BMW 3 Series 320d Highline","Delhi",2011,64000,"Diesel",5,10.5,"BMW",1995,181,NA,16.07,1,1
"Hyundai Accent GLS","Bangalore",2008,80000,"Petrol",5,1.9,"Hyundai",1495,94,NA,13.2,0,2
"Maruti Celerio ZXI AT","Jaipur",2016,30000,"Petrol",5,4.25,"Maruti",998,67.04,NA,23.1,1,2
"Jaguar XF 2.2 Litre Luxury","Chennai",2014,43000,"Diesel",5,26.5,"Jaguar",2179,187.7,NA,16.36,1,2
"Audi A6 2.7 TDI","Bangalore",2013,90000,"Diesel",5,22.5,"Audi",2698,179.5,NA,12.4,1,2
"Nissan Micra Diesel XV","Hyderabad",2011,123880,"Diesel",5,3.3,"Nissan",1461,63.1,NA,23.08,0,1
"Honda Amaze S i-Vtech","Jaipur",2015,42000,"Petrol",5,4.3,"Honda",1198,86.7,NA,18,0,2
"Renault Duster 85PS Diesel RxL Option","Chennai",2012,79824,"Diesel",5,5.25,"Renault",1461,83.8,NA,19.87,0,1
"Toyota Innova 2.5 G (Diesel) 8 Seater","Jaipur",2015,75000,"Diesel",8,11.75,"Toyota",2494,100.6,NA,12.99,0,1
"Honda Amaze E i-Vtech","Ahmedabad",2014,72411,"Petrol",5,4.25,"Honda",1198,86.7,NA,18,0,1
"Mercedes-Benz New C-Class C 250 CDI Elegance","Delhi",2012,63000,"Diesel",5,14.22,"Mercedes-Benz",2143,204,NA,14.94,1,1
"Toyota Etios Liva G","Chennai",2015,53713,"Petrol",5,4.2,"Toyota",1197,78.9,NA,17.71,0,1
"Toyota Innova Crysta 2.8 GX AT 8S","Delhi",2017,18000,"Diesel",8,18.25,"Toyota",2755,171.5,20.8,11.36,1,1
"Mercedes-Benz New C-Class 200 CDI Elegance","Bangalore",2013,51000,"Diesel",5,18.5,"Mercedes-Benz",2148,170,NA,15.8,0,1
"Maruti Swift VXI BSIII","Chennai",2008,86700,"Petrol",5,2.4,"Maruti",1298,88.2,NA,16.1,0,2
"Maruti Baleno Alpha 1.3","Kolkata",2016,29000,"Diesel",5,6.5,"Maruti",1248,74,NA,27.39,0,1
"Hyundai Santro Xing GL Plus LPG","Hyderabad",2014,56000,"LPG",5,3.2,"Hyundai",1086,62.1,NA,13.45,0,1
"Maruti Celerio VXI AT","Mumbai",2015,33000,"Petrol",5,3.99,"Maruti",998,67.04,NA,23.1,1,1
"Ford Ecosport 1.5 DV5 MT Ambiente","Kochi",2014,64394,"Diesel",5,5.45,"Ford",1498,89.84,NA,22.7,0,1
"Tata Manza Aura Quadrajet","Hyderabad",2010,76000,"Diesel",5,2.7,"Tata",1248,90,NA,18.8,0,1
"Honda Jazz 1.5 SV i DTEC","Mumbai",2016,48719,"Diesel",5,6.25,"Honda",1498,98.6,NA,27.3,0,1
"Mahindra XUV500 W8 2WD","Coimbatore",2016,59711,"Diesel",7,13.28,"Mahindra",2179,140,NA,15.1,0,1
"Nissan Micra Diesel XV Premium","Hyderabad",2012,83000,"Diesel",5,3.7,"Nissan",1461,63.1,NA,23.08,0,1
"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","Coimbatore",2018,10714,"Diesel",5,39.51,"Mercedes-Benz",2143,167.62,NA,19.27,1,1
"Tata Manza Aura Plus Quadrajet BS IV","Hyderabad",2010,127510,"Diesel",5,1.4,"Tata",1248,90,NA,19,0,2
"Maruti Swift VDI","Kolkata",2014,35010,"Diesel",5,3.5,"Maruti",1248,74,NA,22.9,0,1
"Maruti Swift Dzire 1.2 Lxi BSIV","Jaipur",2012,75451,"Petrol",5,3.78,"Maruti",1197,85.8,NA,17.5,0,1
"Tata Indigo eCS LS (TDI) BS-III","Pune",2015,83000,"Diesel",5,2.7,"Tata",1405,69.01,NA,19.09,0,1
"Honda Amaze S i-Dtech","Kolkata",2013,38755,"Diesel",5,3.2,"Honda",1498,98.6,NA,25.8,0,1
"Maruti Swift VXI BSIV","Delhi",2016,30000,"Petrol",5,5,"Maruti",1197,81.8,NA,20.4,0,1
"Maruti Ertiga ZDI","Chennai",2012,40000,"Diesel",7,7,"Maruti",1248,88.8,NA,20.77,0,1
"Hyundai Grand i10 Era","Kolkata",2014,19500,"Petrol",5,2.85,"Hyundai",1197,82,NA,18.9,0,2
"Nissan Micra Active XV","Ahmedabad",2016,41000,"Petrol",5,4.25,"Nissan",1198,67.04,6.78,19.69,0,1
"Hyundai Grand i10 Asta Option","Bangalore",2014,30000,"Petrol",5,4.9,"Hyundai",1197,82,NA,18.9,0,2
"Jeep Compass 2.0 Sport","Hyderabad",2017,37000,"Diesel",5,16.9,"Jeep",1956,170,19.91,17.1,0,1
"Volkswagen Polo Diesel Comfortline 1.2L","Delhi",2014,62000,"Diesel",5,4.25,"Volkswagen",1199,73.9,NA,22.07,0,2
"Honda Amaze S AT i-Vtech","Pune",2015,42023,"Petrol",5,4.34,"Honda",1198,86.7,NA,15.5,1,1
"BMW X3 xDrive20d Advantage Edition","Kolkata",2012,51001,"Diesel",5,17,"BMW",1995,184,NA,16.09,1,1
"BMW 3 Series 320d Luxury Line","Kochi",2017,55389,"Diesel",5,28.45,"BMW",1995,184,NA,18.88,1,1
"Honda City V AT","Kochi",2014,46728,"Petrol",5,6.15,"Honda",1497,116.3,NA,15.6,1,1
"Mahindra Ssangyong Rexton RX5","Kochi",2014,58995,"Diesel",7,9.25,"Mahindra",2696,162,NA,12.83,0,1
"Maruti Swift Dzire LDI","Delhi",2015,37857,"Diesel",5,4.85,"Maruti",1248,74,NA,26.59,0,1
"Maruti Swift VDI BSIV","Jaipur",2014,71000,"Diesel",5,4.8,"Maruti",1248,74,NA,25.2,0,1
"Honda Brio S Option MT","Pune",2012,49024,"Petrol",5,2.3,"Honda",1198,86.8,NA,18.4,0,1
"Hyundai Grand i10 Sportz","Mumbai",2016,10770,"Petrol",5,4.75,"Hyundai",1197,82,NA,18.9,0,1
"Tata Zest Quadrajet 1.3 75PS XM","Pune",2017,72000,"Diesel",5,5,"Tata",1248,74,8.93,22.95,0,1
"Hyundai EON Era Plus","Jaipur",2015,91000,"Petrol",5,2.5,"Hyundai",814,55.2,NA,21.1,0,1
"Hyundai i20 1.2 Spotz","Mumbai",2017,14000,"Petrol",5,5.95,"Hyundai",1197,81.83,NA,18.6,0,1
"Volvo S60 D4 KINETIC","Delhi",2014,48000,"Diesel",5,16,"Volvo",1984,181,NA,9,1,2
"Ford Ecosport 1.5 DV5 MT Titanium Optional","Delhi",2014,75136,"Diesel",5,6.15,"Ford",1498,89.84,NA,22.7,0,1
"Maruti Ritz VXI","Hyderabad",2014,32500,"Petrol",5,4.05,"Maruti",1197,85.8,NA,21.1,0,2
"Hyundai i20 1.4 CRDi Magna","Hyderabad",2010,94500,"Diesel",5,3.1,"Hyundai",1396,90,NA,21.9,0,2
"Maruti Dzire VXI","Hyderabad",2013,34900,"Petrol",5,5.49,"Maruti",1197,81.8,7.97,22,0,1
"Porsche Panamera 2010 2013 4S","Coimbatore",2010,42400,"Petrol",4,42.91,"Porsche",4806,394.3,NA,8,1,3
"Maruti Swift VDi BSIII W/ ABS","Jaipur",2015,50000,"Diesel",5,5.7,"Maruti",1248,75,NA,17.8,0,1
"Honda Brio S MT","Kolkata",2014,35000,"Petrol",5,2.85,"Honda",1198,86.8,NA,19.4,0,1
"Chevrolet Beat LS","Bangalore",2012,37000,"Petrol",5,2.35,"Chevrolet",1199,79.4,NA,18.6,0,2
"Hyundai Creta 1.6 SX Plus Petrol Automatic","Coimbatore",2018,32807,"Petrol",5,14.76,"Hyundai",1591,121.3,NA,13,1,1
"Honda City ZX GXi","Pune",2008,119000,"Petrol",5,2.25,"Honda",1497,78,NA,17.7,0,2
"Maruti Ritz LXi","Mumbai",2016,12000,"Petrol",5,3.65,"Maruti",1197,85.8,NA,18.5,0,1
"Ford EcoSport 1.5 TDCi Trend","Delhi",2016,46727,"Diesel",5,7.25,"Ford",1498,98.59,NA,22.77,0,1
"BMW 3 Series 320d","Hyderabad",2010,73336,"Diesel",5,10.69,"BMW",1995,170,NA,13.2,1,1
"Hyundai Verna 1.6 SX VTVT","Mumbai",2014,9000,"Petrol",5,5.5,"Hyundai",1591,121.3,NA,17.01,0,2
"Toyota Innova 2.5 G4 Diesel 8-seater","Chennai",2005,240000,"Diesel",8,5.1,"Toyota",2494,102,NA,12.8,0,4
"Maruti Wagon R LXI","Mumbai",2014,25422,"Petrol",5,3.25,"Maruti",998,67.04,5.04,22.5,0,1
"Maruti Ertiga VDI","Mumbai",2018,14000,"Diesel",7,9.25,"Maruti",1248,88.5,11.66,25.47,0,1
"Maruti Alto LXi BSIII","Hyderabad",2008,66000,"Petrol",5,1.7,"Maruti",796,46.3,NA,19.7,0,1
"Maruti A-Star Vxi","Kochi",2010,55324,"Petrol",5,2.87,"Maruti",998,66.1,NA,19,0,1
"BMW X5 3.0d","Bangalore",2009,90000,"Diesel",5,17.75,"BMW",2993,235,NA,11,1,1
"Mahindra KUV 100 G80 K6 Plus 5Str","Kolkata",2017,43000,"Petrol",5,4.5,"Mahindra",1198,82,7.35,18.15,0,1
"Hyundai i10 Magna AT","Bangalore",2008,58483,"Petrol",5,2.95,"Hyundai",1197,80,NA,19.2,1,2
"Honda Civic 2006-2010 1.8 S AT","Pune",2007,93000,"Petrol",5,2.6,"Honda",1799,130,NA,12.9,1,2
"Hyundai i10 Sportz 1.2","Hyderabad",2010,50000,"Petrol",5,3,"Hyundai",1197,78.9,NA,20.36,0,1
"Mercedes-Benz New C-Class C 220 CDI Elegance AT","Ahmedabad",2014,78616,"Diesel",5,15.5,"Mercedes-Benz",2143,170,NA,14.84,1,2
"Toyota Etios G","Pune",2011,37000,"Petrol",5,2.8,"Toyota",1496,88.73,NA,17.6,0,1
"Honda City 1.5 E MT","Kolkata",2010,54801,"Petrol",5,2.5,"Honda",1497,118,NA,17,0,1
"Maruti Swift Dzire VDI","Bangalore",2014,29000,"Diesel",5,5.75,"Maruti",1248,74,NA,23.4,0,1
"Maruti Swift VXI","Pune",2010,68000,"Petrol",5,2.8,"Maruti",1197,81.8,6.99,22,0,1
"Hyundai Verna 1.6 EX VTVT","Kolkata",2014,58000,"Petrol",5,4.59,"Hyundai",1591,121.3,NA,17.01,0,1
"Maruti Ritz VDi","Pune",2012,64290,"Diesel",5,3.65,"Maruti",1248,73.94,NA,23.2,0,1
"Toyota Fortuner 4x2 Manual","Mumbai",2015,31000,"Diesel",7,19.85,"Toyota",2982,168.5,NA,13,0,1
"Jeep Compass 2.0 Limited","Pune",2018,16039,"Diesel",5,18.5,"Jeep",1956,170,23.89,17.1,0,1
"Hyundai i20 Asta Option 1.2","Hyderabad",2017,19860,"Petrol",5,6.95,"Hyundai",1197,81.83,NA,18.6,0,1
"Maruti Wagon R LXI CNG","Delhi",2014,48500,"CNG",5,2.85,"Maruti",998,58.16,NA,26.6,0,2
"Tata New Safari DICOR 2.2 EX 4x4 BS IV","Jaipur",2012,75391,"Diesel",7,3.75,"Tata",2179,138,NA,13.93,0,1
"Maruti Swift Dzire LDi","Jaipur",2008,78000,"Diesel",5,2.3,"Maruti",1248,73.9,NA,19.3,0,2
"Tata Indigo eCS eLS BS IV","Kolkata",2016,78000,"Diesel",5,2.3,"Tata",1396,69.01,NA,25,0,1
"Maruti Swift LDI","Hyderabad",2016,52000,"Diesel",5,5.95,"Maruti",1248,74,7.27,28.4,0,1
"Maruti Celerio VXI AT","Kolkata",2016,30000,"Petrol",5,3.49,"Maruti",998,67.04,NA,23.1,1,1
"BMW 5 Series 2013-2017 530d M Sport","Coimbatore",2016,19254,"Diesel",5,47.7,"BMW",2993,258,NA,14.69,1,1
"Volkswagen Polo 1.2 MPI Highline","Coimbatore",2015,29651,"Petrol",5,6.43,"Volkswagen",1198,74,NA,16.47,0,1
"Tata Safari DICOR 2.2 LX 4x2","Bangalore",2011,80000,"Diesel",7,4.5,"Tata",2179,138.03,NA,13.93,0,1
"Mini Cooper S Carbon Edition","Kolkata",2018,2971,"Petrol",4,39.75,"Mini",1598,181,NA,13.6,1,1
"Ford Figo Petrol Titanium","Kolkata",2015,21400,"Petrol",5,4,"Ford",1196,70,NA,15.6,0,1
"Honda City i DTEC V","Ahmedabad",2015,77000,"Diesel",5,6.98,"Honda",1498,98.6,NA,26,0,1
"Hyundai Tucson CRDi","Delhi",2006,80000,"Diesel",7,1.75,"Hyundai",1991,112,NA,12.6,0,2
"Skoda Laura Ambiente 2.0 TDI CR MT","Delhi",2013,81755,"Diesel",5,4.75,"Skoda",1968,108.5,NA,20,0,1
"Toyota Fortuner 3.0 Diesel","Hyderabad",2016,99593,"Diesel",7,23.5,"Toyota",2982,171,NA,11.5,0,1
"Hyundai Verna 1.6 SX","Hyderabad",2014,39791,"Diesel",5,7.49,"Hyundai",1582,126.32,NA,22.32,0,1
"Mahindra XUV500 W6 2WD","Hyderabad",2015,113000,"Diesel",7,10.85,"Mahindra",2179,140,NA,15.1,0,1
"Renault KWID RXT","Mumbai",2017,24000,"Petrol",5,3.5,"Renault",799,53.3,NA,25.17,0,1
"Hyundai i20 Asta 1.2","Bangalore",2015,39000,"Petrol",5,6.3,"Hyundai",1197,81.83,NA,18.6,0,2
"Honda City V AT","Bangalore",2012,37000,"Petrol",5,6.75,"Honda",1497,116.3,NA,15.6,1,1
"Ford Endeavour 3.2 Titanium AT 4X4","Coimbatore",2017,61108,"Diesel",7,28.88,"Ford",3198,197,NA,10.91,1,1
"Skoda Superb Elegance 1.8 TSI AT","Kochi",2016,61648,"Petrol",5,14.23,"Skoda",1798,157.75,NA,13.7,1,1
"BMW 3 Series 320d Sport","Mumbai",2012,37000,"Diesel",5,15,"BMW",1995,190,NA,22.69,1,3
"Maruti Ertiga VXI CNG","Mumbai",2013,53000,"CNG",7,5.8,"Maruti",1373,80.9,NA,22.8,0,1
"Maruti Ritz LDi","Jaipur",2013,65000,"Diesel",5,3.75,"Maruti",1248,73.94,NA,23.2,0,1
"Hyundai Santro Xing XP","Jaipur",2005,120000,"Petrol",5,1.15,"Hyundai",1086,NA,NA,0,0,1
"Toyota Fortuner 3.0 Diesel","Jaipur",2011,148009,"Diesel",7,12.75,"Toyota",2982,171,NA,11.5,0,2
"Maruti Swift Lxi BSIII","Mumbai",2009,53001,"Petrol",5,1.95,"Maruti",1298,88.2,NA,16.1,0,1
"Tata Tigor 1.2 Revotron XT","Mumbai",2018,22345,"Petrol",5,4.95,"Tata",1199,84,NA,20.3,0,1
"Honda City i VTEC CVT VX","Delhi",2015,50000,"Petrol",5,8.25,"Honda",1497,117.3,NA,18,1,1
"BMW 3 Series 320d","Hyderabad",2013,48183,"Diesel",5,20.99,"BMW",1995,170,NA,13.2,1,1
"Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency","Hyderabad",2010,93000,"Diesel",5,17.5,"Mercedes-Benz",2143,203,NA,14.21,1,2
"Maruti Swift VDI","Kochi",2015,53500,"Diesel",5,5.36,"Maruti",1248,74,7.88,28.4,0,1
"Maruti Ertiga VXI","Delhi",2014,17585,"Petrol",7,6.35,"Maruti",1373,93.7,NA,16.02,0,1
"Hyundai Verna 1.6 VTVT","Kolkata",2011,36226,"Petrol",5,2.95,"Hyundai",1591,121.3,NA,17.01,0,1
"Land Rover Discovery Sport TD4 HSE","Coimbatore",2019,25899,"Diesel",5,55.7,"Land",2179,147.5,NA,12.63,1,1
"Hyundai Santro Xing GL","Kolkata",2009,60170,"Petrol",5,1.15,"Hyundai",1086,62,NA,0,0,1
"Mercedes-Benz New C-Class C 220 CDI Style","Hyderabad",2017,11200,"Diesel",5,37.5,"Mercedes-Benz",2143,167.62,NA,19.27,1,1
"Hyundai i10 Magna 1.2","Kochi",2017,49045,"Petrol",5,4.07,"Hyundai",1197,78.9,NA,20.36,0,1
"Volkswagen Polo Diesel Comfortline 1.2L","Kolkata",2012,45000,"Diesel",5,2.99,"Volkswagen",1199,73.9,NA,22.07,0,1
"Maruti Vitara Brezza VDi Option","Delhi",2017,40000,"Diesel",5,7.9,"Maruti",1248,88.5,NA,24.3,0,1
"Renault Duster 85PS Diesel RxL","Mumbai",2016,36600,"Diesel",5,7.49,"Renault",1461,83.8,NA,19.87,0,1
"Tata Indica Vista Aqua 1.3 Quadrajet","Jaipur",2009,117000,"Diesel",5,1.1,"Tata",1248,75,NA,18,0,1
"Mercedes-Benz GL-Class 350 CDI Blue Efficiency","Delhi",2016,16000,"Diesel",7,56,"Mercedes-Benz",2987,254.8,NA,11.3,1,1
"Hyundai Xcent 1.2 CRDi S","Mumbai",2016,50000,"Diesel",5,3.5,"Hyundai",1186,73.97,8.84,25.4,0,1
"Hyundai Verna CRDi SX ABS","Hyderabad",2008,150000,"Diesel",5,3,"Hyundai",1493,110,NA,18.1,0,1
"Hyundai Verna 1.6 SX VTVT","Mumbai",2014,11000,"Petrol",5,6.1,"Hyundai",1591,121.3,NA,17.01,0,1
"Ford Figo Petrol ZXI","Bangalore",2010,102016,"Petrol",5,2.25,"Ford",1196,70,NA,15.6,0,1
"Maruti Swift VDI Optional","Chennai",2016,38000,"Diesel",5,5.95,"Maruti",1248,74,NA,25.2,0,1
"Renault Pulse RxL","Hyderabad",2013,71491,"Diesel",5,4.95,"Renault",1461,63.12,NA,23.08,0,1
"Volkswagen Polo 1.2 MPI Highline","Bangalore",2015,46354,"Petrol",5,5.49,"Volkswagen",1198,74,NA,16.47,0,2
"BMW 3 Series 320d Luxury Line","Delhi",2019,87000,"Diesel",5,6.67,"BMW",1995,190,52.46,22.69,1,1
"Skoda Rapid 1.6 MPI Active","Ahmedabad",2015,20765,"Petrol",5,6.25,"Skoda",1598,103.52,NA,15,0,1
"Hyundai Santro GS","Ahmedabad",2005,58000,"Petrol",5,1.51,"Hyundai",999,NA,NA,0,0,2
"Audi Q7 3.0 TDI Quattro Premium Plus","Coimbatore",2014,51076,"Diesel",7,34.88,"Audi",2967,241.4,NA,12.07,1,1
"Maruti Ciaz VDi Plus","Jaipur",2016,84085,"Diesel",5,6.9,"Maruti",1248,88.5,NA,26.21,0,1
"Honda City i DTEC VX","Kolkata",2014,55000,"Diesel",5,5.99,"Honda",1498,98.6,NA,25.1,0,1
"Mercedes-Benz E-Class 2009-2013 E350 Petrol","Mumbai",2010,73000,"Petrol",5,10.4,"Mercedes-Benz",3498,272,NA,10.93,1,1
"Audi A6 2011-2015 3.0 TDI Quattro Premium Plus","Pune",2012,50001,"Diesel",5,29,"Audi",2967,241.38,NA,14.57,1,1
"Mahindra Xylo H4","Coimbatore",2016,93166,"Diesel",7,5.85,"Mahindra",2179,118.3,11.67,14.02,0,2
"Honda City 1.5 EXI AT","Kochi",2006,99583,"Petrol",5,2.21,"Honda",1493,100,NA,12,1,3
"Maruti SX4 ZXI MT BSIV","Mumbai",2010,72000,"Petrol",5,2.4,"Maruti",1586,103.3,NA,15.5,0,1
"Toyota Corolla Altis G","Pune",2009,70000,"Petrol",5,3,"Toyota",1798,138.1,NA,14.53,0,3
"Volkswagen Vento Petrol Highline AT","Pune",2012,61000,"Petrol",5,3.75,"Volkswagen",1598,103.6,NA,14.4,1,2
"Hyundai EON Era Plus","Pune",2015,66510,"Petrol",5,2.95,"Hyundai",814,55.2,NA,21.1,0,1
"Skoda Laura Ambition 2.0 TDI CR MT","Hyderabad",2011,84062,"Diesel",5,5.8,"Skoda",1968,108.5,NA,20,0,1
"Maruti Swift VDI","Hyderabad",2012,80799,"Diesel",5,4.9,"Maruti",1248,74,NA,22.9,0,1
"Toyota Corolla Altis 1.8 VL CVT","Kolkata",2018,5000,"Petrol",5,16.95,"Toyota",1798,138.03,22.37,14.28,1,1
"Toyota Innova 2.5 G (Diesel) 8 Seater","Hyderabad",2013,92000,"Diesel",8,12.5,"Toyota",2494,100,NA,12.99,0,1
"Tata Tiago Wizz 1.05 Revotorq","Hyderabad",2017,53000,"Diesel",5,5,"Tata",1047,69,NA,27.28,0,1
"Skoda Rapid 1.6 MPI Ambition","Mumbai",2015,39822,"Petrol",5,4.68,"Skoda",1598,103.52,12.02,15.41,0,1
"Ford Endeavour 3.2 Titanium AT 4X4","Mumbai",2016,29000,"Diesel",7,29.8,"Ford",3198,197,NA,10.91,1,1
"Renault KWID RXL","Kochi",2017,24214,"Petrol",5,3.46,"Renault",799,53.3,3.95,25.17,0,2
"Hyundai i20 1.4 Asta CRDi with AVN","Pune",2012,75000,"Diesel",5,4,"Hyundai",1396,90,NA,23,0,1
"Skoda Laura Ambiente","Chennai",2012,77216,"Diesel",5,4.5,"Skoda",1896,106,NA,17.5,0,2
"Toyota Corolla Altis Diesel D4DG","Kochi",2013,74290,"Diesel",5,5.87,"Toyota",1364,87.2,NA,21.43,0,1
"Mahindra Scorpio S8 8 Seater","Delhi",2015,61000,"Diesel",8,9.5,"Mahindra",2179,120,NA,15.4,0,1
"Audi Q5 2.0 TDI Premium Plus","Chennai",2013,44000,"Diesel",5,32.5,"Audi",1968,174.3,NA,14.16,1,1
"Chevrolet Enjoy TCDi LS 8 Seater","Coimbatore",2014,74041,"Diesel",8,3.88,"Chevrolet",1248,73.8,NA,18.2,0,1
"BMW 3 Series 320d","Coimbatore",2013,85846,"Diesel",5,13.08,"BMW",1995,190,48.79,22.69,1,1
"Nissan Sunny 2011-2014 Diesel XV","Delhi",2012,52000,"Diesel",5,3.5,"Nissan",1461,84.8,NA,21.64,0,1
"Honda Accord 2.4 MT","Mumbai",2010,47000,"Petrol",5,3.5,"Honda",2354,177.6,NA,12.8,0,2
"Hyundai Verna CRDi","Bangalore",2010,72010,"Diesel",5,4.45,"Hyundai",1493,110,NA,16.8,0,1
